Order,Vertex_ID
574506,270069
574507,270070
574508,281989
574509,281990
574510,281991
574511,281992
574512,281037
574513,281038
574514,270087
574515,269277
574516,280959
574517,269276
574518,284157
574519,280979
574520,281004
574521,280976
574522,280980
574523,270091
574524,280978
574525,270090
574526,270344
574527,270346
574528,270095
574529,275622
574530,270093
574531,270097
574532,270094
574533,270096
574534,270422
574535,281986
574536,281988
574537,270108
574538,281987
574539,270106
574540,270423
574541,281985
574542,270120
574543,270424
574544,270119
574545,270113
574546,270332
574547,270351
574548,270354
574549,270123
574550,270130
574551,270339
574552,270148
574553,270338
574554,270150
574555,270149
574556,270145
574557,270141
574558,270139
574559,270140
574560,270340
574561,270142
574562,270135
574563,270136
574564,270137
574565,270132
574566,270131
574567,270133
574568,270128
574569,270134
574570,270125
574571,270124
574572,270126
574573,270127
574574,270520
574575,270521
574576,274313
574577,274306
574578,284092
574579,282425
574580,282427
574581,282426
574582,282866
574583,282868
574584,282870
574585,282869
574586,270527
574587,283862
574588,270525
574589,270526
574590,283418
574591,282412
574592,282500
574593,281640
574594,269799
574595,269805
574596,283417
574597,269804
574598,269803
574599,269519
574600,269810
574601,269518
574602,269837
574603,269835
574604,269836
574605,270051
574606,270055
574607,270057
574608,282867
574609,282437
574610,282885
574611,282435
574612,282438
574613,269542
574614,282436
574615,269540
574616,269868
574617,269963
574618,281751
574619,269885
574620,269828
574621,269829
574622,282414
574623,269541
574624,282413
574625,269532
574626,269554
574627,269830
574628,282415
574629,269533
574630,269524
574631,269501
574632,269503
574633,282431
574634,282422
574635,282423
574636,269494
574637,269496
574638,282421
574639,282418
574640,282420
574641,282419
574642,282429
574643,282428
574644,282434
574645,282865
574646,282864
574647,282433
574648,282432
574649,269495
574650,269954
574651,284091
574652,282861
574653,282863
574654,282862
574655,269953
574656,282416
574657,282430
574658,282860
574659,282417
574660,269502
574661,269507
574662,269517
574663,283323
574664,283322
574665,269500
574666,269528
574667,269825
574668,270359
574669,269527
574670,269826
574671,270352
574672,270358
574673,270353
574674,270425
574675,269491
574676,270146
574677,269490
574678,270159
574679,270569
574680,270158
574681,269553
574682,269559
574683,269884
574684,270328
574685,269573
574686,269665
574687,269881
574688,272891
574689,283833
574690,283834
574691,269596
574692,269599
574693,270238
574694,270236
574695,270373
574696,270481
574697,281861
574698,281947
574699,281949
574700,282061
574701,282062
574702,282063
574703,269875
574704,284162
574705,269874
574706,269998
574707,270404
574708,284163
574709,270403
574710,269997
574711,269999
574712,269876
574713,281948
574714,281946
574715,270482
574716,270375
574717,270376
574718,270366
574719,270367
574720,270176
574721,270365
574722,270038
574723,281613
574724,270237
574725,270037
574726,270217
574727,270374
574728,270063
574729,272253
574730,272127
574731,272126
574732,272128
574733,272254
574734,270062
574735,272282
574736,272280
574737,272281
574738,272091
574739,272094
574740,272092
574741,272093
574742,277474
574743,272089
574744,272090
574745,272088
574746,277596
574747,277649
574748,277750
574749,277862
574750,277927
574751,277941
574752,277928
574753,272279
574754,277956
574755,271575
574756,272284
574757,271572
574758,271599
574759,271608
574760,282906
574761,271607
574762,282905
574763,282904
574764,271600
574765,271567
574766,282908
574767,271634
574768,272068
574769,282902
574770,271650
574771,282903
574772,271633
574773,272074
574774,284173
574775,271541
574776,271553
574777,271542
574778,282889
574779,282890
574780,282888
574781,282907
574782,272065
574783,272067
574784,272066
574785,282892
574786,282894
574787,282893
574788,282891
574789,282895
574790,272084
574791,272085
574792,271497
574793,271495
574794,272310
574795,282899
574796,272309
574797,272311
574798,272058
574799,271530
574800,272308
574801,269990
574802,269715
574803,269714
574804,269717
574805,271466
574806,272048
574807,272050
574808,272049
574809,269718
574810,269900
574811,269716
574812,269711
574813,269713
574814,269705
574815,269719
574816,269726
574817,271507
574818,271496
574819,282898
574820,269720
574821,269706
574822,269898
574823,269897
574824,282461
574825,269733
574826,270023
574827,270024
574828,275636
574829,270026
574830,275635
574831,270025
574832,269977
574833,269676
574834,269675
574835,269685
574836,269700
574837,284164
574838,269699
574839,269702
574840,269707
574841,269983
574842,282897
574843,282896
574844,269704
574845,269694
574846,269696
574847,269690
574848,269680
574849,269682
574850,269681
574851,269981
574852,269980
574853,269979
574854,269657
574855,269659
574856,269982
574857,269615
574858,269611
574859,270004
574860,269730
574861,270005
574862,270006
574863,270008
574864,270007
574865,269728
574866,269729
574867,269634
574868,269640
574869,284165
574870,269639
574871,269648
574872,269641
574873,270053
574874,269862
574875,269861
574876,269833
574877,269849
574878,269850
574879,282874
574880,282875
574881,284152
574882,269834
574883,269848
574884,269843
574885,269851
574886,269857
574887,269872
574888,269873
574889,283848
574890,283847
574891,283850
574892,283849
574893,283845
574894,283846
574895,269653
574896,269652
574897,269656
574898,269660
574899,269662
574900,275634
574901,269871
574902,269870
574903,270067
574904,269629
574905,269663
574906,270019
574907,269666
574908,269671
574909,269670
574910,270021
574911,270054
574912,270022
574913,269985
574914,270020
574915,269678
574916,269984
574917,269677
574918,269688
574919,269684
574920,269695
574921,270028
574922,269991
574923,269992
574924,269880
574925,269879
574926,271910
574927,272083
574928,272082
574929,271909
574930,271498
574931,271477
574932,269723
574933,269724
574934,269877
574935,269878
574936,269709
574937,269708
574938,269710
574939,269664
574940,269572
574941,269569
574942,269571
574943,269689
574944,269574
574945,269975
574946,269974
574947,269570
574948,269558
574949,269560
574950,283321
574951,275623
574952,284060
574953,269544
574954,269548
574955,269543
574956,269551
574957,269557
574958,269552
574959,269956
574960,269869
574961,269562
574962,269866
574963,269972
574964,283835
574965,269593
574966,269867
574967,269973
574968,283844
574969,269865
574970,269619
574971,269863
574972,269864
574973,269987
574974,269646
574975,269645
574976,269618
574977,269592
574978,269601
574979,269600
574980,269655
574981,283841
574982,283843
574983,283842
574984,269654
574985,269614
574986,269637
574987,269649
574988,269650
574989,269651
574990,269667
574991,269661
574992,269669
574993,269986
574994,269643
574995,269644
574996,283839
574997,283840
574998,283185
574999,283838
575000,282686
575001,269603
575002,269622
575003,269623
575004,269624
575005,269856
575006,270014
575007,270015
575008,270012
575009,270013
575010,269590
575011,269587
575012,269588
575013,269966
575014,269589
575015,269586
575016,269591
575017,269585
575018,269579
575019,269580
575020,269852
575021,269853
575022,269855
575023,269854
575024,282884
575025,282883
575026,284089
575027,283863
575028,283864
575029,283866
575030,283865
575031,270059
575032,282882
575033,282881
575034,269577
575035,269844
575036,269847
575037,269846
575038,281965
575039,269841
575040,269842
575041,278931
575042,269578
575043,269576
575044,269845
575045,269965
575046,269964
575047,276108
575048,273314
575049,284061
575050,269958
575051,269960
575052,269959
575053,284086
575054,284062
575055,284063
575056,282876
575057,282878
575058,282880
575059,282879
575060,282877
575061,284088
575062,284087
575063,269859
575064,270138
575065,269604
575066,269594
575067,269608
575068,283836
575069,269595
575070,269968
575071,269969
575072,269584
575073,269860
575074,269858
575075,269583
575076,269967
575077,270018
575078,269566
575079,269568
575080,269971
575081,270000
575082,269970
575083,269555
575084,269549
575085,269550
575086,282873
575087,269567
575088,284090
575089,282871
575090,282872
575091,269647
575092,269628
575093,269561
575094,269563
575095,269955
575096,269683
575097,269668
575098,269630
575099,269674
575100,269627
575101,282886
575102,269625
575103,269632
575104,270009
575105,270010
575106,269626
575107,282335
575108,282339
575109,282338
575110,269631
575111,270052
575112,282340
575113,284154
575114,284156
575115,284155
575116,269633
575117,282887
575118,284153
575119,269635
575120,282901
575121,282900
575122,269612
575123,269606
575124,270030
575125,270064
575126,269376
575127,268210
575128,268209
575129,269378
575130,269377
575131,269379
575132,269538
575133,269539
575134,269687
575135,269712
575136,269698
575137,269697
575138,269672
575139,269673
575140,269693
575141,269691
575142,269692
575143,267689
575144,267719
575145,269725
575146,267742
575147,270011
575148,267738
575149,267743
575150,267737
575151,267741
575152,267723
575153,267690
575154,269658
575155,269642
575156,269545
575157,269621
575158,269620
575159,269610
575160,269609
575161,269613
575162,269605
575163,267970
575164,269546
575165,267969
575166,283877
575167,267650
575168,269638
575169,267651
575170,269382
575171,282044
575172,282042
575173,282043
575174,270016
575175,282151
575176,281668
575177,271420
575178,271419
575179,270065
575180,268314
575181,268313
575182,268324
575183,269209
575184,269211
575185,268341
575186,269210
575187,268354
575188,269252
575189,283912
575190,269205
575191,269257
575192,269259
575193,269258
575194,269206
575195,268375
575196,283913
575197,268355
575198,268344
575199,268345
575200,268331
575201,268315
575202,268330
575203,268342
575204,268337
575205,268338
575206,279194
575207,268317
575208,279193
575209,268316
575210,268309
575211,268291
575212,282483
575213,268294
575214,268302
575215,268303
575216,268312
575217,268318
575218,268336
575219,269216
575220,269288
575221,268278
575222,268279
575223,268635
575224,268634
575225,269365
575226,268357
575227,268356
575228,268358
575229,269362
575230,269363
575231,271421
575232,271422
575233,268388
575234,269263
575235,269265
575236,269361
575237,269264
575238,269360
575239,268387
575240,268406
575241,268405
575242,268414
575243,269083
575244,269084
575245,269150
575246,276816
575247,269151
575248,269154
575249,268454
575250,268484
575251,268455
575252,283183
575253,268443
575254,268444
575255,268445
575256,269085
575257,268663
575258,268664
575259,282762
575260,268699
575261,268439
575262,268440
575263,269077
575264,268412
575265,282068
575266,282768
575267,268833
575268,282069
575269,282071
575270,282070
575271,268832
575272,282748
575273,282750
575274,282752
575275,282751
575276,282074
575277,282073
575278,282075
575279,268460
575280,268834
575281,268459
575282,282747
575283,282753
575284,268697
575285,268464
575286,268469
575287,268474
575288,268470
575289,276221
575290,268681
575291,282773
575292,282774
575293,282777
575294,282776
575295,282772
575296,282775
575297,282771
575298,268471
575299,268679
575300,268448
575301,268682
575302,268683
575303,268758
575304,268673
575305,268466
575306,268465
575307,282770
575308,282060
575309,282769
575310,268481
575311,268480
575312,268493
575313,268487
575314,282059
575315,268485
575316,268467
575317,282778
575318,268672
575319,268668
575320,268675
575321,268674
575322,268676
575323,268450
575324,268442
575325,268452
575326,268451
575327,268453
575328,268662
575329,281660
575330,269033
575331,269031
575332,269032
575333,269052
575334,268841
575335,268840
575336,268839
575337,269044
575338,269047
575339,269048
575340,268760
575341,269049
575342,268762
575343,268767
575344,268838
575345,269064
575346,269063
575347,269062
575348,269142
575349,281661
575350,269061
575351,269060
575352,269058
575353,268653
575354,269059
575355,268333
575356,268654
575357,268656
575358,268655
575359,268768
575360,268769
575361,269053
575362,269057
575363,269056
575364,268335
575365,268332
575366,268334
575367,268310
575368,269054
575369,269055
575370,268771
575371,269229
575372,268770
575373,268979
575374,268981
575375,268980
575376,282149
575377,268975
575378,268976
575379,268972
575380,268971
575381,268974
575382,269185
575383,269184
575384,268739
575385,268741
575386,268738
575387,268737
575388,268736
575389,268774
575390,268637
575391,268229
575392,268776
575393,268633
575394,268775
575395,268636
575396,268211
575397,268183
575398,268185
575399,268177
575400,268194
575401,268224
575402,282045
575403,268223
575404,268243
575405,268256
575406,268275
575407,268305
575408,282046
575409,272813
575410,268306
575411,268304
575412,268319
575413,268300
575414,268292
575415,268284
575416,268286
575417,268271
575418,268272
575419,268340
575420,269011
575421,268322
575422,268321
575423,268339
575424,268323
575425,268288
575426,268287
575427,268262
575428,268268
575429,268245
575430,268250
575431,268277
575432,268290
575433,268289
575434,268276
575435,268254
575436,268251
575437,268252
575438,282407
575439,269007
575440,269009
575441,269010
575442,268226
575443,268170
575444,268208
575445,268207
575446,269006
575447,269008
575448,282478
575449,268253
575450,268244
575451,268285
575452,268293
575453,268301
575454,268257
575455,268270
575456,268258
575457,268249
575458,271424
575459,268242
575460,268261
575461,268240
575462,268218
575463,268232
575464,268239
575465,268238
575466,268248
575467,268214
575468,268225
575469,268195
575470,268188
575471,268189
575472,268215
575473,268205
575474,268192
575475,268186
575476,282481
575477,268187
575478,268193
575479,268206
575480,268180
575481,268174
575482,268162
575483,268163
575484,268150
575485,268135
575486,268128
575487,268151
575488,268171
575489,268990
575490,268213
575491,268989
575492,268993
575493,268159
575494,268198
575495,268181
575496,268221
575497,268220
575498,268265
575499,268264
575500,268233
575501,268236
575502,268263
575503,268241
575504,268100
575505,268101
575506,268237
575507,268212
575508,268222
575509,283901
575510,268199
575511,268216
575512,282041
575513,268255
575514,282300
575515,269287
575516,270017
575517,269286
575518,268217
575519,269284
575520,268231
575521,268230
575522,268234
575523,268203
575524,268204
575525,268201
575526,268202
575527,269285
575528,268196
575529,268200
575530,268994
575531,268197
575532,268999
575533,269005
575534,269004
575535,282040
575536,269957
575537,269607
575538,268125
575539,268124
575540,268106
575541,268111
575542,269000
575543,269001
575544,268112
575545,269002
575546,269204
575547,268134
575548,269198
575549,269203
575550,269003
575551,268997
575552,268998
575553,269575
575554,269556
575555,269547
575556,269534
575557,269529
575558,269530
575559,269840
575560,269523
575561,269819
575562,269823
575563,269521
575564,269526
575565,269525
575566,269531
575567,269537
575568,269536
575569,269582
575570,269952
575571,269581
575572,270029
575573,282460
575574,282464
575575,282463
575576,269602
575577,269838
575578,269839
575579,269535
575580,269522
575581,269520
575582,269824
575583,269731
575584,269515
575585,269514
575586,269516
575587,270049
575588,270048
575589,269817
575590,269821
575591,269489
575592,269488
575593,269483
575594,269485
575595,269484
575596,281598
575597,268902
575598,269926
575599,269889
575600,269888
575601,269935
575602,269927
575603,269928
575604,269929
575605,283262
575606,269932
575607,269784
575608,269778
575609,269779
575610,269891
575611,269892
575612,269482
575613,269890
575614,269936
575615,269822
575616,269480
575617,269481
575618,269941
575619,269943
575620,269940
575621,269473
575622,269472
575623,269470
575624,269474
575625,269471
575626,270050
575627,270046
575628,275562
575629,269762
575630,269763
575631,283408
575632,269792
575633,283409
575634,284112
575635,281829
575636,284109
575637,284110
575638,284111
575639,269786
575640,269811
575641,269509
575642,269806
575643,269808
575644,269478
575645,269475
575646,269477
575647,269476
575648,269807
575649,269809
575650,284016
575651,269766
575652,269769
575653,284117
575654,284119
575655,284122
575656,284120
575657,284121
575658,284123
575659,284125
575660,284118
575661,284124
575662,284007
575663,269453
575664,279605
575665,269452
575666,269457
575667,269785
575668,283412
575669,283414
575670,269465
575671,283413
575672,269464
575673,269479
575674,269767
575675,269458
575676,269432
575677,269768
575678,281746
575679,282506
575680,269461
575681,281748
575682,283860
575683,283859
575684,283861
575685,281749
575686,281750
575687,269460
575688,269466
575689,269462
575690,281663
575691,281638
575692,281635
575693,281634
575694,281614
575695,281615
575696,284006
575697,281612
575698,281611
575699,280592
575700,269921
575701,269418
575702,269920
575703,269922
575704,269923
575705,283294
575706,269394
575707,269446
575708,270084
575709,275737
575710,275768
575711,351270
575712,351262
575713,351101
575714,351261
575715,351257
575716,351079
575717,351081
575718,351259
575719,351098
575720,351260
575721,351339
575722,351102
575723,351340
575724,354387
575725,354386
575726,351100
575727,351110
575728,351119
575729,351198
575730,351334
575731,351333
575732,351330
575733,351118
575734,351331
575735,351332
575736,351197
575737,351117
575738,351126
575739,351125
575740,351130
575741,351128
575742,351129
575743,354988
575744,351336
575745,351338
575746,351337
575747,353884
575748,351115
575749,351116
575750,275765
575751,275786
575752,275785
575753,275743
575754,275744
575755,270329
575756,275724
575757,275729
575758,275725
575759,275800
575760,275801
575761,275802
575762,270330
575763,275766
575764,270331
575765,270085
575766,269448
575767,270201
575768,270524
575769,270100
575770,274333
575771,270098
575772,270105
575773,274058
575774,270104
575775,270110
575776,270114
575777,270118
575778,274294
575779,270117
575780,270121
575781,270116
575782,270111
575783,270112
575784,270107
575785,270333
575786,270099
575787,270089
575788,270086
575789,270088
575790,270083
575791,270334
575792,270081
575793,270082
575794,275805
575795,275803
575796,275804
575797,270077
575798,269447
575799,269797
575800,269800
575801,269774
575802,269732
575803,281609
575804,283291
575805,283293
575806,283292
575807,269445
575808,275767
575809,351111
575810,351112
575811,351109
575812,351105
575813,351103
575814,351104
575815,351335
575816,351097
575817,351099
575818,351094
575819,351095
575820,351092
575821,351096
575822,351093
575823,354381
575824,351089
575825,351077
575826,351075
575827,351076
575828,353641
575829,351305
575830,352185
575831,351897
575832,353640
575833,351857
575834,351980
575835,351858
575836,352238
575837,351845
575838,351868
575839,352077
575840,352219
575841,351872
575842,352078
575843,352076
575844,351877
575845,352079
575846,352080
575847,352091
575848,351871
575849,353895
575850,351875
575851,351888
575852,351890
575853,351893
575854,351916
575855,351921
575856,354962
575857,352220
575858,354963
575859,352187
575860,351917
575861,353894
575862,351889
575863,351895
575864,351891
575865,354413
575866,354412
575867,351876
575868,351864
575869,351867
575870,351861
575871,351862
575872,352074
575873,352075
575874,351855
575875,351842
575876,351844
575877,354958
575878,351843
575879,351828
575880,351826
575881,351832
575882,352069
575883,351849
575884,352084
575885,354411
575886,352242
575887,351808
575888,351856
575889,351859
575890,351860
575891,351783
575892,351784
575893,351778
575894,352245
575895,351797
575896,351796
575897,351805
575898,351798
575899,352214
575900,351779
575901,353830
575902,351756
575903,351757
575904,353593
575905,351747
575906,351746
575907,351750
575908,352051
575909,354953
575910,354952
575911,353828
575912,353829
575913,353594
575914,353596
575915,353598
575916,353597
575917,353595
575918,351753
575919,351749
575920,351738
575921,352052
575922,352034
575923,352035
575924,353592
575925,352334
575926,353404
575927,353405
575928,351701
575929,352335
575930,351714
575931,352333
575932,351742
575933,351741
575934,352056
575935,351785
575936,352055
575937,352059
575938,352216
575939,352218
575940,352244
575941,354410
575942,352243
575943,353627
575944,353628
575945,354959
575946,354961
575947,354960
575948,353753
575949,352073
575950,353631
575951,351824
575952,351837
575953,351825
575954,352071
575955,351827
575956,352070
575957,352072
575958,352217
575959,351984
575960,351985
575961,352058
575962,352057
575963,351791
575964,351790
575965,351789
575966,351803
575967,351799
575968,351776
575969,351981
575970,351777
575971,352332
575972,353892
575973,353891
575974,351766
575975,351767
575976,351764
575977,352337
575978,351765
575979,351763
575980,351734
575981,351710
575982,351713
575983,351725
575984,351724
575985,351736
575986,351748
575987,351768
575988,351735
575989,351711
575990,351707
575991,351708
575992,352331
575993,351737
575994,352184
575995,352046
575996,353526
575997,353525
575998,353523
575999,353524
576000,352266
576001,352265
576002,352267
576003,352262
576004,352264
576005,351673
576006,351672
576007,352261
576008,351663
576009,351660
576010,351661
576011,352260
576012,351656
576013,352263
576014,351657
576015,352027
576016,352268
576017,352024
576018,351633
576019,352269
576020,351637
576021,351638
576022,352271
576023,351621
576024,351620
576025,351995
576026,352028
576027,352273
576028,351622
576029,352274
576030,352275
576031,352276
576032,352134
576033,352029
576034,352132
576035,353522
576036,352131
576037,351605
576038,352130
576039,352114
576040,352129
576041,352351
576042,352354
576043,353515
576044,353516
576045,351289
576046,354391
576047,354394
576048,354393
576049,353514
576050,352355
576051,352248
576052,352249
576053,352255
576054,351648
576055,353513
576056,352252
576057,352250
576058,351631
576059,351630
576060,352253
576061,351647
576062,351666
576063,352254
576064,351665
576065,351674
576066,351646
576067,351652
576068,353512
576069,352257
576070,351659
576071,351973
576072,351972
576073,351653
576074,352336
576075,351641
576076,351640
576077,351632
576078,352256
576079,351627
576080,351625
576081,351639
576082,351636
576083,351629
576084,351655
576085,351654
576086,351658
576087,351664
576088,351662
576089,351649
576090,351650
576091,351645
576092,351644
576093,351651
576094,352258
576095,352259
576096,351628
576097,351626
576098,351611
576099,351612
576100,351616
576101,351615
576102,351623
576103,351624
576104,351609
576105,351610
576106,351613
576107,351604
576108,352350
576109,353500
576110,353502
576111,353504
576112,353505
576113,353506
576114,351288
576115,351299
576116,351301
576117,354837
576118,354838
576119,351324
576120,351300
576121,351280
576122,351344
576123,351064
576124,351256
576125,351061
576126,351063
576127,351364
576128,351060
576129,351058
576130,351055
576131,351056
576132,351362
576133,354355
576134,351043
576135,351059
576136,346446
576137,351308
576138,351307
576139,351025
576140,351310
576141,351345
576142,351309
576143,351246
576144,351312
576145,351023
576146,351244
576147,351017
576148,351015
576149,351016
576150,354839
576151,350996
576152,350998
576153,354848
576154,351245
576155,350982
576156,351002
576157,351243
576158,354840
576159,351003
576160,354841
576161,350878
576162,350875
576163,350876
576164,354842
576165,350879
576166,354305
576167,354304
576168,354844
576169,354843
576170,354845
576171,350946
576172,350952
576173,354846
576174,350951
576175,350964
576176,350966
576177,350965
576178,351201
576179,351202
576180,350959
576181,350980
576182,354852
576183,350979
576184,351292
576185,351293
576186,350997
576187,354847
576188,351008
576189,354849
576190,354851
576191,354850
576192,351007
576193,351020
576194,351019
576195,351247
576196,351018
576197,350992
576198,351249
576199,351213
576200,351214
576201,351250
576202,350944
576203,350945
576204,350940
576205,350941
576206,350936
576207,350938
576208,351211
576209,350935
576210,350931
576211,350933
576212,354830
576213,351191
576214,350917
576215,354307
576216,350916
576217,350937
576218,354857
576219,350905
576220,351190
576221,351189
576222,351199
576223,350908
576224,351200
576225,351225
576226,351321
576227,351222
576228,350954
576229,351223
576230,351320
576231,351001
576232,350999
576233,351013
576234,351232
576235,351239
576236,351240
576237,351358
576238,354343
576239,351037
576240,351036
576241,351042
576242,354357
576243,354359
576244,354358
576245,351039
576246,351041
576247,354356
576248,351363
576249,351040
576250,351014
576251,351009
576252,351011
576253,351241
576254,351230
576255,351005
576256,351231
576257,351004
576258,351010
576259,354332
576260,351006
576261,351229
576262,354333
576263,350987
576264,350989
576265,354344
576266,354339
576267,354340
576268,351360
576269,350976
576270,351359
576271,354338
576272,354337
576273,350975
576274,350994
576275,351012
576276,350995
576277,354336
576278,350973
576279,351000
576280,351236
576281,354835
576282,351234
576283,351209
576284,351210
576285,354335
576286,348501
576287,354334
576288,354831
576289,348500
576290,354832
576291,354834
576292,354833
576293,351235
576294,351322
576295,350974
576296,350988
576297,351233
576298,351242
576299,351227
576300,351228
576301,351226
576302,351220
576303,351221
576304,350984
576305,350983
576306,351219
576307,350970
576308,350967
576309,350969
576310,350968
576311,351215
576312,351218
576313,351298
576314,351216
576315,352006
576316,352032
576317,351459
576318,352031
576319,351495
576320,351554
576321,352109
576322,352108
576323,352110
576324,353521
576325,353519
576326,353520
576327,352133
576328,351600
576329,353399
576330,351607
576331,351606
576332,351614
576333,352272
576334,352270
576335,351634
576336,351617
576337,351670
576338,351669
576339,351686
576340,351685
576341,352036
576342,352165
576343,352157
576344,352154
576345,352162
576346,353880
576347,352161
576348,352042
576349,352044
576350,352192
576351,352191
576352,352041
576353,352043
576354,351683
576355,351690
576356,352038
576357,351733
576358,351732
576359,351751
576360,351771
576361,352229
576362,354945
576363,351802
576364,354215
576365,351772
576366,351760
576367,351731
576368,351770
576369,352193
576370,351769
576371,351715
576372,351752
576373,351716
576374,351719
576375,351718
576376,352158
576377,351717
576378,351722
576379,351706
576380,351696
576381,351693
576382,351695
576383,352040
576384,351694
576385,352789
576386,353876
576387,353875
576388,351692
576389,352039
576390,353607
576391,351642
576392,352388
576393,352386
576394,352384
576395,352385
576396,352382
576397,352383
576398,351643
576399,351688
576400,351689
576401,353878
576402,353877
576403,352037
576404,351801
576405,351794
576406,352049
576407,353359
576408,352048
576409,352047
576410,351712
576411,351723
576412,351727
576413,351726
576414,351705
576415,351697
576416,351698
576417,351699
576418,351691
576419,351668
576420,351680
576421,351681
576422,351675
576423,351684
576424,351682
576425,351702
576426,351703
576427,351676
576428,351667
576429,351704
576430,351709
576431,351739
576432,351745
576433,353356
576434,351743
576435,352194
576436,351755
576437,354947
576438,351744
576439,354691
576440,353600
576441,354692
576442,351775
576443,351773
576444,351774
576445,352246
576446,351761
576447,351762
576448,354693
576449,353599
576450,353601
576451,351740
576452,351721
576453,351677
576454,351679
576455,351678
576456,352163
576457,352160
576458,353608
576459,353879
576460,352400
576461,353610
576462,353609
576463,352663
576464,352662
576465,352661
576466,352658
576467,352656
576468,352657
576469,352659
576470,352361
576471,352359
576472,352360
576473,350696
576474,350610
576475,350614
576476,350783
576477,350697
576478,346588
576479,352651
576480,352654
576481,346587
576482,350611
576483,350559
576484,350560
576485,350834
576486,350833
576487,353833
576488,350551
576489,350545
576490,350546
576491,354906
576492,354908
576493,354907
576494,354910
576495,354909
576496,350767
576497,350771
576498,350768
576499,350779
576500,354905
576501,350778
576502,354294
576503,350780
576504,350825
576505,350781
576506,350826
576507,350507
576508,350512
576509,350547
576510,353738
576511,350513
576512,350528
576513,350609
576514,350607
576515,353395
576516,353396
576517,350736
576518,350544
576519,350542
576520,350540
576521,350541
576522,350830
576523,350530
576524,350533
576525,350526
576526,350529
576527,345590
576528,345597
576529,345591
576530,354688
576531,345608
576532,350522
576533,350505
576534,350709
576535,350713
576536,350711
576537,350712
576538,350715
576539,350509
576540,350500
576541,350717
576542,350774
576543,350718
576544,350658
576545,350659
576546,685566
576547,685569
576548,685606
576549,685492
576550,697166
576551,685491
576552,693411
576553,685568
576554,350675
576555,350805
576556,686179
576557,686153
576558,686154
576559,350806
576560,685641
576561,350807
576562,350822
576563,350563
576564,350566
576565,350827
576566,350828
576567,354154
576568,353342
576569,353343
576570,350600
576571,350599
576572,350605
576573,353743
576574,350604
576575,350596
576576,350598
576577,350597
576578,352653
576579,352660
576580,350593
576581,350595
576582,350601
576583,350592
576584,350603
576585,350590
576586,350591
576587,350692
576588,350691
576589,350594
576590,350690
576591,350585
576592,350576
576593,350578
576594,350831
576595,352367
576596,352782
576597,350854
576598,352652
576599,350693
576600,350694
576601,354293
576602,350589
576603,350588
576604,352362
576605,350606
576606,354290
576607,350514
576608,350521
576609,350515
576610,354288
576611,350776
576612,350777
576613,350499
576614,350508
576615,353737
576616,350501
576617,350494
576618,350511
576619,354291
576620,354292
576621,350510
576622,354289
576623,350695
576624,350495
576625,350773
576626,350488
576627,350484
576628,350772
576629,350664
576630,345516
576631,350485
576632,345513
576633,345515
576634,350678
576635,350733
576636,350803
576637,350784
576638,350804
576639,350672
576640,350674
576641,350673
576642,350550
576643,350785
576644,350548
576645,350561
576646,350571
576647,350577
576648,350572
576649,350562
576650,350567
576651,350549
576652,350676
576653,350686
576654,350483
576655,350492
576656,350482
576657,345514
576658,345523
576659,350575
576660,350821
576661,347115
576662,350802
576663,685576
576664,685570
576665,685579
576666,685662
576667,685628
576668,685412
576669,685476
576670,685663
576671,685465
576672,685664
576673,693550
576674,685481
576675,693549
576676,693547
576677,693548
576678,685480
576679,685490
576680,685495
576681,685497
576682,693553
576683,685496
576684,685637
576685,693535
576686,693534
576687,685499
576688,692458
576689,685638
576690,685498
576691,685503
576692,692457
576693,685573
576694,685574
576695,685640
576696,694789
576697,685575
576698,350798
576699,350800
576700,350801
576701,350720
576702,350719
576703,350722
576704,350706
576705,350820
576706,350721
576707,350671
576708,350478
576709,350670
576710,350704
576711,350705
576712,353716
576713,353715
576714,353714
576715,353719
576716,353720
576717,353713
576718,353721
576719,353802
576720,350404
576721,350403
576722,350407
576723,350406
576724,353712
576725,350408
576726,353448
576727,350385
576728,354665
576729,350383
576730,350384
576731,353801
576732,353800
576733,353799
576734,353797
576735,353798
576736,354660
576737,353795
576738,353796
576739,350752
576740,350751
576741,350209
576742,350750
576743,353794
576744,353792
576745,350754
576746,350650
576747,350652
576748,350649
576749,353724
576750,354695
576751,354699
576752,354700
576753,354702
576754,354701
576755,354704
576756,354703
576757,354705
576758,354706
576759,353452
576760,354707
576761,354717
576762,354715
576763,354716
576764,354713
576765,354714
576766,354711
576767,354712
576768,354708
576769,354710
576770,354709
576771,353451
576772,354718
576773,354719
576774,350745
576775,354720
576776,354722
576777,354721
576778,350744
576779,350746
576780,350742
576781,354667
576782,350173
576783,350743
576784,350172
576785,354666
576786,350740
576787,353896
576788,350178
576789,350741
576790,350177
576791,353931
576792,354913
576793,354915
576794,354914
576795,350192
576796,353932
576797,349070
576798,349069
576799,349075
576800,350663
576801,350243
576802,350466
576803,350662
576804,350481
576805,350660
576806,350487
576807,350665
576808,350817
576809,349971
576810,350669
576811,350486
576812,350043
576813,349265
576814,350044
576815,349264
576816,349318
576817,353390
576818,349858
576819,349856
576820,349367
576821,349368
576822,354749
576823,349360
576824,349361
576825,354748
576826,349342
576827,349354
576828,349355
576829,350049
576830,353442
576831,349325
576832,349324
576833,349326
576834,349295
576835,349302
576836,349301
